website	simple_url	complex_url	simple_level	complex_level	simple_location_html	complex_location_html	simple_location_txt	complex_location_txt	alignment_location	simple_author	complex_author	simple_title	complex_title	license	last_access
bible_working_progress	https://offene-bibel.de/wiki/Markus_11_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_11	A1	C2	data/bible_working_progress/html/simple_64.html	data/bible_working_progress/html/complex_64.html	data/bible_working_progress/txt/simple_64.txt	data/bible_working_progress/txt/complex_64.txt				Markus 11 in Leichter Sprache – Die Offene Bibel	Markus 11 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_12,1-9_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_12	A1	C2	data/bible_working_progress/html/simple_65.html	data/bible_working_progress/html/complex_65.html	data/bible_working_progress/txt/simple_65.txt	data/bible_working_progress/txt/complex_65.txt				Markus 12,1-9 in Leichter Sprache – Die Offene Bibel	Markus 12 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_12,10-12_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_12	A1	C2	data/bible_working_progress/html/simple_66.html	data/bible_working_progress/html/complex_66.html	data/bible_working_progress/txt/simple_66.txt	data/bible_working_progress/txt/complex_66.txt				Markus 12,10-12 in Leichter Sprache – Die Offene Bibel	Markus 12 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_12,13-17_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_12	A1	C2	data/bible_working_progress/html/simple_67.html	data/bible_working_progress/html/complex_67.html	data/bible_working_progress/txt/simple_67.txt	data/bible_working_progress/txt/complex_67.txt				Markus 12,13-17 in Leichter Sprache – Die Offene Bibel	Markus 12 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_12,18-28_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_12	A1	C2	data/bible_working_progress/html/simple_68.html	data/bible_working_progress/html/complex_68.html	data/bible_working_progress/txt/simple_68.txt	data/bible_working_progress/txt/complex_68.txt				Markus 12,18-28 in Leichter Sprache – Die Offene Bibel	Markus 12 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_12,28-34_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_12	A1	C2	data/bible_working_progress/html/simple_69.html	data/bible_working_progress/html/complex_69.html	data/bible_working_progress/txt/simple_69.txt	data/bible_working_progress/txt/complex_69.txt				Markus 12,28-34 in Leichter Sprache – Die Offene Bibel	Markus 12 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_12,34-44_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_12	A1	C2	data/bible_working_progress/html/simple_70.html	data/bible_working_progress/html/complex_70.html	data/bible_working_progress/txt/simple_70.txt	data/bible_working_progress/txt/complex_70.txt				Markus 12,34-44 in Leichter Sprache – Die Offene Bibel	Markus 12 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_13_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_13	A1	C2	data/bible_working_progress/html/simple_71.html	data/bible_working_progress/html/complex_71.html	data/bible_working_progress/txt/simple_71.txt	data/bible_working_progress/txt/complex_71.txt				Markus 13 in Leichter Sprache – Die Offene Bibel	Markus 13 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_14,1-2_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_14	A1	C2	data/bible_working_progress/html/simple_72.html	data/bible_working_progress/html/complex_72.html	data/bible_working_progress/txt/simple_72.txt	data/bible_working_progress/txt/complex_72.txt				Markus 14,1-2 in Leichter Sprache – Die Offene Bibel	Markus 14 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_14,10-11_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_14	A1	C2	data/bible_working_progress/html/simple_73.html	data/bible_working_progress/html/complex_73.html	data/bible_working_progress/txt/simple_73.txt	data/bible_working_progress/txt/complex_73.txt				Markus 14,10-11 in Leichter Sprache – Die Offene Bibel	Markus 14 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_14,12-16_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_14	A1	C2	data/bible_working_progress/html/simple_74.html	data/bible_working_progress/html/complex_74.html	data/bible_working_progress/txt/simple_74.txt	data/bible_working_progress/txt/complex_74.txt				Markus 14,12-16 in Leichter Sprache – Die Offene Bibel	Markus 14 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_14,3-9_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_14	A1	C2	data/bible_working_progress/html/simple_75.html	data/bible_working_progress/html/complex_75.html	data/bible_working_progress/txt/simple_75.txt	data/bible_working_progress/txt/complex_75.txt				Markus 14,3-9 in Leichter Sprache – Die Offene Bibel	Markus 14 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_15_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_15	A1	C2	data/bible_working_progress/html/simple_76.html	data/bible_working_progress/html/complex_76.html	data/bible_working_progress/txt/simple_76.txt	data/bible_working_progress/txt/complex_76.txt				Markus 15 in Leichter Sprache – Die Offene Bibel	Markus 15 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_15,1-5_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_15	A1	C2	data/bible_working_progress/html/simple_77.html	data/bible_working_progress/html/complex_77.html	data/bible_working_progress/txt/simple_77.txt	data/bible_working_progress/txt/complex_77.txt				Markus 15,1-5 in Leichter Sprache – Die Offene Bibel	Markus 15 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_15,21-26_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_15	A1	C2	data/bible_working_progress/html/simple_78.html	data/bible_working_progress/html/complex_78.html	data/bible_working_progress/txt/simple_78.txt	data/bible_working_progress/txt/complex_78.txt				Markus 15,21-26 in Leichter Sprache – Die Offene Bibel	Markus 15 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_15,27-33_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_15	A1	C2	data/bible_working_progress/html/simple_79.html	data/bible_working_progress/html/complex_79.html	data/bible_working_progress/txt/simple_79.txt	data/bible_working_progress/txt/complex_79.txt				Markus 15,27-33 in Leichter Sprache – Die Offene Bibel	Markus 15 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_15,34-47_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_15	A1	C2	data/bible_working_progress/html/simple_80.html	data/bible_working_progress/html/complex_80.html	data/bible_working_progress/txt/simple_80.txt	data/bible_working_progress/txt/complex_80.txt				Markus 15,34-47 in Leichter Sprache – Die Offene Bibel	Markus 15 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_15,6-20_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_15	A1	C2	data/bible_working_progress/html/simple_81.html	data/bible_working_progress/html/complex_81.html	data/bible_working_progress/txt/simple_81.txt	data/bible_working_progress/txt/complex_81.txt				Markus 15,6-20 in Leichter Sprache – Die Offene Bibel	Markus 15 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_16_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_16	A1	C2	data/bible_working_progress/html/simple_82.html	data/bible_working_progress/html/complex_82.html	data/bible_working_progress/txt/simple_82.txt	data/bible_working_progress/txt/complex_82.txt				Markus 16 in Leichter Sprache – Die Offene Bibel	Markus 16 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_2,1-13_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_2	A1	C2	data/bible_working_progress/html/simple_83.html	data/bible_working_progress/html/complex_83.html	data/bible_working_progress/txt/simple_83.txt	data/bible_working_progress/txt/complex_83.txt				Markus 2,1-13 in Leichter Sprache – Die Offene Bibel	Markus 2 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_2,14-17_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_2	A1	C2	data/bible_working_progress/html/simple_84.html	data/bible_working_progress/html/complex_84.html	data/bible_working_progress/txt/simple_84.txt	data/bible_working_progress/txt/complex_84.txt				Markus 2,14-17 in Leichter Sprache – Die Offene Bibel	Markus 2 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_2,18-22_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_2	A1	C2	data/bible_working_progress/html/simple_85.html	data/bible_working_progress/html/complex_85.html	data/bible_working_progress/txt/simple_85.txt	data/bible_working_progress/txt/complex_85.txt				Markus 2,18-22 in Leichter Sprache – Die Offene Bibel	Markus 2 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_2,23-28_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_2	A1	C2	data/bible_working_progress/html/simple_86.html	data/bible_working_progress/html/complex_86.html	data/bible_working_progress/txt/simple_86.txt	data/bible_working_progress/txt/complex_86.txt				Markus 2,23-28 in Leichter Sprache – Die Offene Bibel	Markus 2 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_3,1-6_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_3	A1	C2	data/bible_working_progress/html/simple_87.html	data/bible_working_progress/html/complex_87.html	data/bible_working_progress/txt/simple_87.txt	data/bible_working_progress/txt/complex_87.txt				Markus 3,1-6 in Leichter Sprache – Die Offene Bibel	Markus 3 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_3,13-19_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_3	A1	C2	data/bible_working_progress/html/simple_88.html	data/bible_working_progress/html/complex_88.html	data/bible_working_progress/txt/simple_88.txt	data/bible_working_progress/txt/complex_88.txt				Markus 3,13-19 in Leichter Sprache – Die Offene Bibel	Markus 3 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_3,20-30_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_3	A1	C2	data/bible_working_progress/html/simple_89.html	data/bible_working_progress/html/complex_89.html	data/bible_working_progress/txt/simple_89.txt	data/bible_working_progress/txt/complex_89.txt				Markus 3,20-30 in Leichter Sprache – Die Offene Bibel	Markus 3 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_3,31-35_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_3	A1	C2	data/bible_working_progress/html/simple_90.html	data/bible_working_progress/html/complex_90.html	data/bible_working_progress/txt/simple_90.txt	data/bible_working_progress/txt/complex_90.txt				Markus 3,31-35 in Leichter Sprache – Die Offene Bibel	Markus 3 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_3,7-12_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_3	A1	C2	data/bible_working_progress/html/simple_91.html	data/bible_working_progress/html/complex_91.html	data/bible_working_progress/txt/simple_91.txt	data/bible_working_progress/txt/complex_91.txt				Markus 3,7-12 in Leichter Sprache – Die Offene Bibel	Markus 3 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_4,1-2_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_4	A1	C2	data/bible_working_progress/html/simple_92.html	data/bible_working_progress/html/complex_92.html	data/bible_working_progress/txt/simple_92.txt	data/bible_working_progress/txt/complex_92.txt				Markus 4,1-2 in Leichter Sprache – Die Offene Bibel	Markus 4 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_4,26-29_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_4	A1	C2	data/bible_working_progress/html/simple_93.html	data/bible_working_progress/html/complex_93.html	data/bible_working_progress/txt/simple_93.txt	data/bible_working_progress/txt/complex_93.txt				Markus 4,26-29 in Leichter Sprache – Die Offene Bibel	Markus 4 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_4,26-34_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_4	A1	C2	data/bible_working_progress/html/simple_94.html	data/bible_working_progress/html/complex_94.html	data/bible_working_progress/txt/simple_94.txt	data/bible_working_progress/txt/complex_94.txt				Markus 4,26-34 in Leichter Sprache – Die Offene Bibel	Markus 4 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_4,3-25_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_4	A1	C2	data/bible_working_progress/html/simple_95.html	data/bible_working_progress/html/complex_95.html	data/bible_working_progress/txt/simple_95.txt	data/bible_working_progress/txt/complex_95.txt				Markus 4,3-25 in Leichter Sprache – Die Offene Bibel	Markus 4 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_4,35-41_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_4	A1	C2	data/bible_working_progress/html/simple_96.html	data/bible_working_progress/html/complex_96.html	data/bible_working_progress/txt/simple_96.txt	data/bible_working_progress/txt/complex_96.txt				Markus 4,35-41 in Leichter Sprache – Die Offene Bibel	Markus 4 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_5,1-20_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_5	A1	C2	data/bible_working_progress/html/simple_97.html	data/bible_working_progress/html/complex_97.html	data/bible_working_progress/txt/simple_97.txt	data/bible_working_progress/txt/complex_97.txt				Markus 5,1-20 in Leichter Sprache – Die Offene Bibel	Markus 5 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_5,21-43_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_5	A1	C2	data/bible_working_progress/html/simple_98.html	data/bible_working_progress/html/complex_98.html	data/bible_working_progress/txt/simple_98.txt	data/bible_working_progress/txt/complex_98.txt				Markus 5,21-43 in Leichter Sprache – Die Offene Bibel	Markus 5 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_5,25-33_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_5	A1	C2	data/bible_working_progress/html/simple_99.html	data/bible_working_progress/html/complex_99.html	data/bible_working_progress/txt/simple_99.txt	data/bible_working_progress/txt/complex_99.txt				Markus 5,25-33 in Leichter Sprache – Die Offene Bibel	Markus 5 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_6,1-6_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_6	A1	C2	data/bible_working_progress/html/simple_100.html	data/bible_working_progress/html/complex_100.html	data/bible_working_progress/txt/simple_100.txt	data/bible_working_progress/txt/complex_100.txt				Markus 6,1-6 in Leichter Sprache – Die Offene Bibel	Markus 6 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_6,14-29_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_6	A1	C2	data/bible_working_progress/html/simple_101.html	data/bible_working_progress/html/complex_101.html	data/bible_working_progress/txt/simple_101.txt	data/bible_working_progress/txt/complex_101.txt				Markus 6,14-29 in Leichter Sprache – Die Offene Bibel	Markus 6 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_6,30-56_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_6	A1	C2	data/bible_working_progress/html/simple_102.html	data/bible_working_progress/html/complex_102.html	data/bible_working_progress/txt/simple_102.txt	data/bible_working_progress/txt/complex_102.txt				Markus 6,30-56 in Leichter Sprache – Die Offene Bibel	Markus 6 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_6,7-13_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_6	A1	C2	data/bible_working_progress/html/simple_103.html	data/bible_working_progress/html/complex_103.html	data/bible_working_progress/txt/simple_103.txt	data/bible_working_progress/txt/complex_103.txt				Markus 6,7-13 in Leichter Sprache – Die Offene Bibel	Markus 6 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_7,1-10_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_7	A1	C2	data/bible_working_progress/html/simple_104.html	data/bible_working_progress/html/complex_104.html	data/bible_working_progress/txt/simple_104.txt	data/bible_working_progress/txt/complex_104.txt				Markus 7,1-10 in Leichter Sprache – Die Offene Bibel	Markus 7 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_7,1-13_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_7	A1	C2	data/bible_working_progress/html/simple_105.html	data/bible_working_progress/html/complex_105.html	data/bible_working_progress/txt/simple_105.txt	data/bible_working_progress/txt/complex_105.txt				Markus 7,1-13 in Leichter Sprache – Die Offene Bibel	Markus 7 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_7,14-23_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_7	A1	C2	data/bible_working_progress/html/simple_106.html	data/bible_working_progress/html/complex_106.html	data/bible_working_progress/txt/simple_106.txt	data/bible_working_progress/txt/complex_106.txt				Markus 7,14-23 in Leichter Sprache – Die Offene Bibel	Markus 7 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_7,24-30_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_7	A1	C2	data/bible_working_progress/html/simple_107.html	data/bible_working_progress/html/complex_107.html	data/bible_working_progress/txt/simple_107.txt	data/bible_working_progress/txt/complex_107.txt				Markus 7,24-30 in Leichter Sprache – Die Offene Bibel	Markus 7 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_7,31-37_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_7	A1	C2	data/bible_working_progress/html/simple_108.html	data/bible_working_progress/html/complex_108.html	data/bible_working_progress/txt/simple_108.txt	data/bible_working_progress/txt/complex_108.txt				Markus 7,31-37 in Leichter Sprache – Die Offene Bibel	Markus 7 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_8_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_8	A1	C2	data/bible_working_progress/html/simple_109.html	data/bible_working_progress/html/complex_109.html	data/bible_working_progress/txt/simple_109.txt	data/bible_working_progress/txt/complex_109.txt				Markus 8 in Leichter Sprache – Die Offene Bibel	Markus 8 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_9_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_9	A1	C2	data/bible_working_progress/html/simple_110.html	data/bible_working_progress/html/complex_110.html	data/bible_working_progress/txt/simple_110.txt	data/bible_working_progress/txt/complex_110.txt				Markus 9 in Leichter Sprache – Die Offene Bibel	Markus 9 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_9,1-10_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_9	A1	C2	data/bible_working_progress/html/simple_111.html	data/bible_working_progress/html/complex_111.html	data/bible_working_progress/txt/simple_111.txt	data/bible_working_progress/txt/complex_111.txt				Markus 9,1-10 in Leichter Sprache – Die Offene Bibel	Markus 9 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_9,11-29_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_9	A1	C2	data/bible_working_progress/html/simple_112.html	data/bible_working_progress/html/complex_112.html	data/bible_working_progress/txt/simple_112.txt	data/bible_working_progress/txt/complex_112.txt				Markus 9,11-29 in Leichter Sprache – Die Offene Bibel	Markus 9 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Markus_9,33-37_in_Leichter_Sprache	https://offene-bibel.de/wiki/Markus_9	A1	C2	data/bible_working_progress/html/simple_113.html	data/bible_working_progress/html/complex_113.html	data/bible_working_progress/txt/simple_113.txt	data/bible_working_progress/txt/complex_113.txt				Markus 9,33-37 in Leichter Sprache – Die Offene Bibel	Markus 9 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Matth%C3%A4us_1_in_Leichter_Sprache	https://offene-bibel.de/wiki/Matth%C3%A4us_1	A1	C2	data/bible_working_progress/html/simple_114.html	data/bible_working_progress/html/complex_114.html	data/bible_working_progress/txt/simple_114.txt	data/bible_working_progress/txt/complex_114.txt				Matthäus 1 in Leichter Sprache – Die Offene Bibel	Matthäus 1 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Matth%C3%A4us_11_in_Leichter_Sprache	https://offene-bibel.de/wiki/Matth%C3%A4us_11	A1	C2	data/bible_working_progress/html/simple_115.html	data/bible_working_progress/html/complex_115.html	data/bible_working_progress/txt/simple_115.txt	data/bible_working_progress/txt/complex_115.txt				Matthäus 11 in Leichter Sprache – Die Offene Bibel	Matthäus 11 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Matth%C3%A4us_13,45-46_in_Leichter_Sprache	https://offene-bibel.de/wiki/Matth%C3%A4us_13	A1	C2	data/bible_working_progress/html/simple_116.html	data/bible_working_progress/html/complex_116.html	data/bible_working_progress/txt/simple_116.txt	data/bible_working_progress/txt/complex_116.txt				Matthäus 13,45-46 in Leichter Sprache – Die Offene Bibel	Matthäus 13 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Matth%C3%A4us_2_in_Leichter_Sprache	https://offene-bibel.de/wiki/Matth%C3%A4us_2	A1	C2	data/bible_working_progress/html/simple_117.html	data/bible_working_progress/html/complex_117.html	data/bible_working_progress/txt/simple_117.txt	data/bible_working_progress/txt/complex_117.txt				Matthäus 2 in Leichter Sprache – Die Offene Bibel	Matthäus 2 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Matth%C3%A4us_28_in_Leichter_Sprache	https://offene-bibel.de/wiki/Matth%C3%A4us_28	A1	C2	data/bible_working_progress/html/simple_118.html	data/bible_working_progress/html/complex_118.html	data/bible_working_progress/txt/simple_118.txt	data/bible_working_progress/txt/complex_118.txt				Matthäus 28 in Leichter Sprache – Die Offene Bibel	Matthäus 28 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Matth%C3%A4us_6_in_Leichter_Sprache	https://offene-bibel.de/wiki/Matth%C3%A4us_6	A1	C2	data/bible_working_progress/html/simple_119.html	data/bible_working_progress/html/complex_119.html	data/bible_working_progress/txt/simple_119.txt	data/bible_working_progress/txt/complex_119.txt				Matthäus 6 in Leichter Sprache – Die Offene Bibel	Matthäus 6 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Matth%C3%A4us_7_in_Leichter_Sprache	https://offene-bibel.de/wiki/Matth%C3%A4us_7	A1	C2	data/bible_working_progress/html/simple_120.html	data/bible_working_progress/html/complex_120.html	data/bible_working_progress/txt/simple_120.txt	data/bible_working_progress/txt/complex_120.txt				Matthäus 7 in Leichter Sprache – Die Offene Bibel	Matthäus 7 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Micha_7_in_Leichter_Sprache	https://offene-bibel.de/wiki/Micha_7	A1	C2	data/bible_working_progress/html/simple_121.html	data/bible_working_progress/html/complex_121.html	data/bible_working_progress/txt/simple_121.txt	data/bible_working_progress/txt/complex_121.txt				Micha 7 in Leichter Sprache – Die Offene Bibel	Micha 7 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Numeri_6_in_Leichter_Sprache	https://offene-bibel.de/wiki/Numeri_6	A1	C2	data/bible_working_progress/html/simple_122.html	data/bible_working_progress/html/complex_122.html	data/bible_working_progress/txt/simple_122.txt	data/bible_working_progress/txt/complex_122.txt				Numeri 6 in Leichter Sprache – Die Offene Bibel	Numeri 6 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Pas%C2%B7chafest_in_Leichter_Sprache	https://offene-bibel.de/wiki/Pas%C2%B7chafest	A1	C2	data/bible_working_progress/html/simple_123.html							Pas·chafest in Leichter Sprache – Die Offene Bibel		CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Pfingstfest_in_Leichter_Sprache	https://offene-bibel.de/wiki/Pfingstfest	A1	C2	data/bible_working_progress/html/simple_124.html	data/bible_working_progress/html/complex_124.html	data/bible_working_progress/txt/simple_124.txt	data/bible_working_progress/txt/complex_124.txt				Pfingstfest in Leichter Sprache – Die Offene Bibel	Pfingstfest in Leichter Sprache – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Pharis%C3%A4er_in_Leichter_Sprache	https://offene-bibel.de/wiki/Pharis%C3%A4er	A1	C2	data/bible_working_progress/html/simple_125.html	data/bible_working_progress/html/complex_125.html	data/bible_working_progress/txt/simple_125.txt	data/bible_working_progress/txt/complex_125.txt				Pharisäer in Leichter Sprache – Die Offene Bibel	Pharisäer in Leichter Sprache – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
bible_working_progress	https://offene-bibel.de/wiki/Philipper_2,5-11_in_Leichter_Sprache	https://offene-bibel.de/wiki/Philipper_2	A1	C2	data/bible_working_progress/html/simple_126.html	data/bible_working_progress/html/complex_126.html	data/bible_working_progress/txt/simple_126.txt	data/bible_working_progress/txt/complex_126.txt				Philipper 2,5-11 in Leichter Sprache – Die Offene Bibel	Philipper 2 – Die Offene Bibel	CC BY-SA 3.0	2020-08-12
