website	simple_url	complex_url	simple_level	complex_level	simple_location_html	complex_location_html	simple_location_txt	complex_location_txt	alignment_location	simple_author	complex_author	simple_title	complex_title	license	last_access
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/13460208/laerm-schutz-beim-sport/		A1	C2	data/stadt_hamburg/only_simple_html/simple_335.html							Leichte Sprache: Lärm-Schutz beim Sport - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/jobs-wohnen/13460208/laerm-schutz-beim-sport/		A1	C2	data/stadt_hamburg/only_simple_html/simple_336.html							Leichte Sprache: Lärm-Schutz beim Sport - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16388444/hilfetelefone/	https://www.hamburg.de/barrierefrei/14889354/kontakt-barrierefrei/	A1	C2	data/stadt_hamburg/html/simple_337.html	data/stadt_hamburg/html/complex_337.html						Leichte Sprache: Wichtige Telefonnummern - hamburg.de	Hamburg barrierefrei: Wo Sie fragen können - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/16120014/ls-annemarie-dose-preis/		A1	C2	data/stadt_hamburg/only_simple_html/simple_338.html							Erklärung in Leichter Sprache: Annemarie Dose Preis, freiwilliges Engagement, Leichte Sprache, freiwillig, helfen, Engagement - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/16120014/ls-annemarie-dose-preis/		A1	C2	data/stadt_hamburg/only_simple_html/simple_339.html							Erklärung in Leichter Sprache: Annemarie Dose Preis, freiwilliges Engagement, Leichte Sprache, freiwillig, helfen, Engagement - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/13591004/ls-freiwillig-helfen-in-hamburg/		A1	C2	data/stadt_hamburg/only_simple_html/simple_340.html							Heft in Leichter Sprache Freiwillig helfen in Hamburg, freiwilliges Engagement, Leichte Sprache, Publikation, freiwillig, helfen, Engagement - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/13591004/ls-freiwillig-helfen-in-hamburg/		A1	C2	data/stadt_hamburg/only_simple_html/simple_341.html							Heft in Leichter Sprache Freiwillig helfen in Hamburg, freiwilliges Engagement, Leichte Sprache, Publikation, freiwillig, helfen, Engagement - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/15015048/barriere-freiheit-und-gleichstellung/	https://www.hamburg.de/skbm/6982580/fachbereich-gleichstellung-barrierefreiheit/	A1	C2	data/stadt_hamburg/html/simple_342.html	data/stadt_hamburg/html/complex_342.html						Das ist Gleichstellung - hamburg.de	Senatskoordinatorin für die Gleichstellung behinderter Menschen – FHH - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/15015048/barriere-freiheit-und-gleichstellung/	https://www.hamburg.de/skbm/6982580/fachbereich-gleichstellung-barrierefreiheit/	A1	C2	data/stadt_hamburg/html/simple_343.html	data/stadt_hamburg/html/complex_343.html						Das ist Gleichstellung - hamburg.de	Senatskoordinatorin für die Gleichstellung behinderter Menschen – FHH - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/15015028/senats-koordinatorin-fuer-gleichstellung/		A1	C2	data/stadt_hamburg/only_simple_html/simple_344.html							Anfragen bei der Senats-Koordinatorin für die Gleichstellung von Menschen mit Behinderungen - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/15015028/senats-koordinatorin-fuer-gleichstellung/		A1	C2	data/stadt_hamburg/only_simple_html/simple_345.html							Anfragen bei der Senats-Koordinatorin für die Gleichstellung von Menschen mit Behinderungen - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/15015060/senats-koordinatorin-fuer-die-gleichstellung-von-menschen-mit-behinderungen/		A1	C2	data/stadt_hamburg/only_simple_html/simple_346.html							Die Aufgaben der Senats-Koordinatorin für die Gleichstellung von Menschen mit Behinderung - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/15015060/senats-koordinatorin-fuer-die-gleichstellung-von-menschen-mit-behinderungen/		A1	C2	data/stadt_hamburg/only_simple_html/simple_347.html							Die Aufgaben der Senats-Koordinatorin für die Gleichstellung von Menschen mit Behinderung - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/13590910/ls-schwerbehinderten-ausweis-merk-zeichen/	https://www.hamburg.de/schwerbehindertenausweis/2516288/schwerbehindertenausweis/	A1	C2	data/stadt_hamburg/html/simple_348.html	data/stadt_hamburg/html/complex_348.html						Infos zum Schwerbehinderten-Ausweis und zu den Merk-Zeichen - hamburg.de	Schwerbehindertenausweis Hamburg: Einführende Informationen - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/13590910/ls-schwerbehinderten-ausweis-merk-zeichen/	https://www.hamburg.de/schwerbehindertenausweis/2516288/schwerbehindertenausweis/	A1	C2	data/stadt_hamburg/html/simple_349.html	data/stadt_hamburg/html/complex_349.html						Infos zum Schwerbehinderten-Ausweis und zu den Merk-Zeichen - hamburg.de	Schwerbehindertenausweis Hamburg: Einführende Informationen - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/13577206/ls-fahr-dienst-fuer-menschen-mit-behinderungenls-/	https://www.hamburg.de/behindertenfahrten/	A1	C2	data/stadt_hamburg/html/simple_350.html	data/stadt_hamburg/html/complex_350.html						Fahr-Dienst für Menschen mit Behinderungen - hamburg.de	Fahrdienste: Individuelle Beförderung von Menschen mit Behinderung in Hamburg - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/13577206/ls-fahr-dienst-fuer-menschen-mit-behinderungenls-/	https://www.hamburg.de/behindertenfahrten/	A1	C2	data/stadt_hamburg/html/simple_351.html	data/stadt_hamburg/html/complex_351.html						Fahr-Dienst für Menschen mit Behinderungen - hamburg.de	Fahrdienste: Individuelle Beförderung von Menschen mit Behinderung in Hamburg - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/13584462/ls-hilfe-fuer-opfer-von-gewalt/		A1	C2	data/stadt_hamburg/only_simple_html/simple_352.html							Hilfe für Opfer von Gewalt - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/service/13584462/ls-hilfe-fuer-opfer-von-gewalt/		A1	C2	data/stadt_hamburg/only_simple_html/simple_353.html							Hilfe für Opfer von Gewalt - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16303520/ls-hoerbehinderung/		A1	C2	data/stadt_hamburg/only_simple_html/simple_354.html							Leichte Sprache: Es gibt Unterstützung für Menschen mit Hör-Behinderung - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16303520/ls-hoerbehinderung/		A1	C2	data/stadt_hamburg/only_simple_html/simple_355.html							Leichte Sprache: Es gibt Unterstützung für Menschen mit Hör-Behinderung - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16385718/ls-anerkennung-behinderung/		A1	C2	data/stadt_hamburg/only_simple_html/simple_356.html							Leichte Sprache: So stellt das Versorgungsamt Behinderungen fest - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16385718/ls-anerkennung-behinderung/		A1	C2	data/stadt_hamburg/only_simple_html/simple_357.html							Leichte Sprache: So stellt das Versorgungsamt Behinderungen fest - hamburg.de		copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16385846/antrag-schwerbehinderung/	https://www.hamburg.de/schwerbehindertenausweis/11067150/online-antrag/	A1	C2	data/stadt_hamburg/html/simple_358.html	data/stadt_hamburg/html/complex_358.html						Leichte Sprache: So stellen Sie den Antrag auf Schwerbehinderung online - hamburg.de	Antrag für den Schwerbehindertenausweis über das Internet stellen - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
stadt_hamburg	https://www.hamburg.de/barrierefrei/leichte-sprache/hilfen/16385846/antrag-schwerbehinderung/	https://www.hamburg.de/schwerbehindertenausweis/11067150/online-antrag/	A1	C2	data/stadt_hamburg/html/simple_359.html	data/stadt_hamburg/html/complex_359.html						Leichte Sprache: So stellen Sie den Antrag auf Schwerbehinderung online - hamburg.de	Antrag für den Schwerbehindertenausweis über das Internet stellen - hamburg.de	copyright reserved. dpa prohibited	2022-08-23
website	simple_url	complex_url	simple_level	complex_level	simple_location_html	complex_location_html	simple_location_txt	complex_location_txt	alignment_location	simple_author	complex_author	simple_title	complex_title	license	last_access
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/einkaufen/superfood/		A2/B1	C2	data/bzfe_einkaufen/only_simple_html/simple_0.html							Superfood- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/schnelle-kueche/	https://www.bzfe.de/nachhaltiger-konsum/lagern-kochen-essen-teilen/fertigprodukte-selber-machen/	A2/B1	C2	data/bzfe_einkaufen/html/simple_1.html	data/bzfe_einkaufen/html/complex_1.html						Schnelle Küche- BZfE	Fertigprodukte selber machen- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/allergenkennzeichnung/	https://www.bzfe.de/lebensmittel/einkauf-und-kennzeichnung/kennzeichnung/allergenkennzeichnung/	A2/B1	C2	data/bzfe_einkaufen/html/simple_2.html	data/bzfe_einkaufen/html/complex_2.html						Allergenkennzeichnung- BZfE	Allergenkennzeichnung- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/der-saisonkalender/	https://www.bzfe.de/nachhaltiger-konsum/orientierung-beim-einkauf/der-saisonkalender/saisonzeiten-bei-obst-und-gemuese/	A2/B1	C2	data/bzfe_einkaufen/html/simple_3.html	data/bzfe_einkaufen/html/complex_3.html						Der Saisonkalender- BZfE	Saisonzeiten bei Obst und Gemüse- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/klimatipps/	https://www.bzfe.de/nachhaltiger-konsum/orientierung-beim-einkauf/ernaehrung-und-klimaschutz/	A2/B1	C2	data/bzfe_einkaufen/html/simple_4.html	data/bzfe_einkaufen/html/complex_4.html						Klimatipps- BZfE	Ernährung und Klimaschutz- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/energy-drinks/	https://www.bzfe.de/lebensmittel/trendlebensmittel/energydrinks/	A2/B1	C2	data/bzfe_einkaufen/html/simple_5.html	data/bzfe_einkaufen/html/complex_5.html						Energy-Drinks- BZfE	Energydrinks- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/einkaufen/nachhaltig-und-gesund-einkaufen/		A2/B1	C2	data/bzfe_einkaufen/only_simple_html/simple_6.html							Nachhaltig und gesund einkaufen- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/fertigprodukte/	https://www.bzfe.de/lebensmittel/einkauf-und-kennzeichnung/convenience/convenience-produkte-im-alltag/	A2/B1	C2	data/bzfe_einkaufen/html/simple_7.html	data/bzfe_einkaufen/html/complex_7.html						Fertigprodukte- BZfE	Convenience-Produkte im Alltag- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/einkauf/		A2/B1	C2	data/bzfe_einkaufen/only_simple_html/simple_8.html							Einkauf- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/verpackungsmuell-vermeiden/	https://www.bzfe.de/nachhaltiger-konsum/orientierung-beim-einkauf/verpackungsmuell-vermeiden/	A2/B1	C2	data/bzfe_einkaufen/html/simple_9.html	data/bzfe_einkaufen/html/complex_9.html						Verpackungsmüll vermeiden- BZfE	Verpackungsmüll vermeiden- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/lebensmittelkennzeichnung/		A2/B1	C2	data/bzfe_einkaufen/only_simple_html/simple_10.html							Lebensmittelkennzeichnung- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_einkaufen	https://www.bzfe.de/einfache-sprache/einkaufen/schnelle-kueche/		A2/B1	C2	data/bzfe_einkaufen/only_simple_html/simple_11.html							Schnelle Küche- BZfE		CC BY-NC-ND 4.0	2022-08-23
website	simple_url	complex_url	simple_level	complex_level	simple_location_html	complex_location_html	simple_location_txt	complex_location_txt	alignment_location	simple_author	complex_author	simple_title	complex_title	license	last_access
bzfe_kochen	https://www.bzfe.de/einfache-sprache/meal-prepping/	https://www.bzfe.de/nachhaltiger-konsum/lagern-kochen-essen-teilen/meal-prepping/	A2/B1	C2	data/bzfe_kochen/html/simple_0.html	data/bzfe_kochen/html/complex_0.html						Meal Prepping- BZfE	Meal Prepping- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/kochen-aufbewahren/richtig-einfrieren/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_1.html							Richtig einfrieren- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/schnelle-kueche/	https://www.bzfe.de/nachhaltiger-konsum/lagern-kochen-essen-teilen/fertigprodukte-selber-machen/	A2/B1	C2	data/bzfe_kochen/html/simple_2.html	data/bzfe_kochen/html/complex_2.html						Schnelle Küche- BZfE	Fertigprodukte selber machen- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/lagerung/	https://www.bzfe.de/nachhaltiger-konsum/lagern-kochen-essen-teilen/lebensmittel-richtig-lagern/	A2/B1	C2	data/bzfe_kochen/html/simple_3.html	data/bzfe_kochen/html/complex_3.html						Lagerung- BZfE	Lebensmittel richtig lagern- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/zubereitung/	https://www.bzfe.de/lebensmittel/zubereitung/lebensmittel-garen/	A2/B1	C2	data/bzfe_kochen/html/simple_4.html	data/bzfe_kochen/html/complex_4.html						Zubereitung- BZfE	Lebensmittel garen- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/kochen-aufbewahren/weniger-zucker-fette-und-salz/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_5.html							Weniger Zucker, Fette und Salz- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/kochen-aufbewahren/vom-blatt-bis-zur-wurzel/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_6.html							Vom Blatt bis zur Wurzel- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/kochen-aufbewahren/kraeuter-und-gewuerze/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_7.html							Kräuter und Gewürze- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/kochen-aufbewahren/obst-einkochen/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_8.html							Obst einkochen- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/hygiene/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_9.html							Hygiene- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/zubereitung-teil-2/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_10.html							Zubereitung, Teil 2- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/kochen-aufbewahren/lebensmittel-haltbar-machen/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_11.html							Lebensmittel haltbar machen- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/reste-vermeiden-reste-verwerten/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_12.html							Reste vermeiden, Reste verwerten- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/fertigprodukte/	https://www.bzfe.de/lebensmittel/einkauf-und-kennzeichnung/convenience/convenience-produkte-im-alltag/	A2/B1	C2	data/bzfe_kochen/html/simple_13.html	data/bzfe_kochen/html/complex_13.html						Fertigprodukte- BZfE	Convenience-Produkte im Alltag- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/kochen-aufbewahren/obst-und-gemuese-einfach-zubereiten/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_14.html							Obst und Gemüse einfach zubereiten- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/haltbarkeit/	https://www.bzfe.de/service/news/aktuelle-meldungen/news-archiv/meldungen-2018/maerz/haltbarkeit-von-lebensmitteln/	A2/B1	C2	data/bzfe_kochen/html/simple_15.html	data/bzfe_kochen/html/complex_15.html						Haltbarkeit- BZfE	Haltbarkeit von Lebensmitteln- BZfE	CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/einkaufen/schnelle-kueche/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_16.html							Schnelle Küche- BZfE		CC BY-NC-ND 4.0	2022-08-23
bzfe_kochen	https://www.bzfe.de/einfache-sprache/kochen-aufbewahren/huelsenfruechte/		A2/B1	C2	data/bzfe_kochen/only_simple_html/simple_17.html							Hülsenfrüchte- BZfE		CC BY-NC-ND 4.0	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/hund-anmelden	https://www.stadt-koeln.de/service/produkt/anmeldung-eines-hundes	A1	C2	data/stadt_koeln/html/simple_0.html	data/stadt_koeln/html/complex_0.html						Hund anmelden - Stadt Köln	Anmeldung eines Hundes - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/melde-auskunft	https://www.stadt-koeln.de/service/produkt/meldeauskunft	A1	C2	data/stadt_koeln/html/simple_1.html	data/stadt_koeln/html/complex_1.html						Melde-Auskunft - Stadt Köln	Meldeauskunft - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/melde-bescheinigung	https://www.stadt-koeln.de/service/produkt/meldebescheinigung	A1	C2	data/stadt_koeln/html/simple_2.html	data/stadt_koeln/html/complex_2.html						Melde-Bescheinigung - Stadt Köln	Meldebescheinigung - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/neben-wohnsitz-anmelden	https://www.stadt-koeln.de/service/produkt/erklaerung-zum-nebenwohnsitz	A1	C2	data/stadt_koeln/html/simple_3.html	data/stadt_koeln/html/complex_3.html						Neben-Wohnsitz anmelden - Stadt Köln	Erklärung zum Nebenwohnsitz - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/neben-wohnsitz-haupt-wohnsitz-aendern	https://www.stadt-koeln.de/service/produkt/aenderung-nebenwohnsitz-hauptwohnsitz	A1	C2	data/stadt_koeln/html/simple_4.html	data/stadt_koeln/html/complex_4.html						Neben-Wohnsitz in Haupt-Wohnsitz ändern - Stadt Köln	Änderung Nebenwohnsitz in Hauptwohnsitz - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/vornamen-oder-nachnamen-aendern	https://www.stadt-koeln.de/service/produkt/aenderung-des-vor-oder-familiennamens	A1	C2	data/stadt_koeln/html/simple_5.html	data/stadt_koeln/html/complex_5.html						Vornamen oder Nachnamen ändern - Stadt Köln	Änderung des Vor- oder Familiennamens - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/widerspruch-gegen-die-weitergabe-von-ihren-melde-daten-einle	https://www.stadt-koeln.de/service/produkt/widerspruchsrecht-gegen-weitergabe-von-meldedaten	A1	C2	data/stadt_koeln/html/simple_6.html	data/stadt_koeln/html/complex_6.html						Widerspruch gegen die Weitergabe von Melde-Daten einlegen - Stadt Köln	Widerspruch gegen Weitergabe von Meldedaten - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-abmelden	https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-abmelden	A1	C2	data/stadt_koeln/html/simple_7.html	data/stadt_koeln/html/complex_7.html						Wohnsitz abmelden - Stadt Köln	Wohnsitz abmelden - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zu-einer-anderen-adresse-koeln-ummelden	https://www.stadt-koeln.de/service/produkte/ummeldung-ihres-wohnsitzes	A1	C2	data/stadt_koeln/html/simple_8.html	data/stadt_koeln/html/complex_8.html						Wohnsitz zu einer anderen Adresse in Köln ummelden - Stadt Köln	Ummeldung Ihres Wohnsitzes - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/wohnsitz-zum-ersten-mal-koeln-anmelden	https://www.stadt-koeln.de/service/produkt/anmeldung-ihres-wohnsitzes	A1	C2	data/stadt_koeln/html/simple_9.html	data/stadt_koeln/html/complex_9.html						Wohnsitz zum ersten Mal in Köln anmelden - Stadt Köln	Anmeldung Ihres Wohnsitzes - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/deutsch-werden-durch-einbuergerung	https://www.stadt-koeln.de/service/produkt/einbuergerung-den-deutschen-staatsverband-1	A1	C2	data/stadt_koeln/html/simple_10.html	data/stadt_koeln/html/complex_10.html						Deutsch werden durch Einbürgerung - Stadt Köln	Einbürgerung in den deutschen Staatsverband - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/ausweis-papiere-verloren	https://www.stadt-koeln.de/service/produkt/verlust-von-ausweispapieren-karten	A1	C2	data/stadt_koeln/html/simple_11.html	data/stadt_koeln/html/complex_11.html						Ausweis-Papiere verloren? - Stadt Köln	Verlust von Ausweispapieren und Karten - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/koeln-pass/koeln-pass	https://www.stadt-koeln.de/leben-in-koeln/soziales/koeln-pass	A1	C2	data/stadt_koeln/html/simple_12.html	data/stadt_koeln/html/complex_12.html						Köln-Pass - Stadt Köln	Köln-Pass - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/personal-ausweis	https://www.stadt-koeln.de/service/meistgesucht/personalausweis	A1	C2	data/stadt_koeln/html/simple_13.html	data/stadt_koeln/html/complex_13.html						Personal-Ausweis - Stadt Köln	Personalausweis - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/personal-ausweis-aendern		A1	C2	data/stadt_koeln/only_simple_html/simple_14.html							Personal-Ausweis ändern - Stadt Köln		written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/reise-pass-fuer-kinder	https://www.stadt-koeln.de/service/produkt/kinderreisepass	A1	C2	data/stadt_koeln/html/simple_15.html	data/stadt_koeln/html/complex_15.html						Reise-Pass für Kinder - Stadt Köln	Kinderreisepass - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/behinderung/schwer-behinderten-ausweis	https://www.stadt-koeln.de/service/produkt/schwerbehindertenausweis	A1	C2	data/stadt_koeln/html/simple_16.html	data/stadt_koeln/html/complex_16.html						Schwer-Behinderten-Ausweis - Stadt Köln	Schwerbehindertenausweis - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/vorlaeufiger-personal-ausweis	https://www.stadt-koeln.de/service/produkt/personalausweis-vorlaeufig	A1	C2	data/stadt_koeln/html/simple_17.html	data/stadt_koeln/html/complex_17.html						Vorläufiger Personal-Ausweis - Stadt Köln	Personalausweis - Vorläufig - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/vorlaeufiger-reise-pass	https://www.stadt-koeln.de/service/produkt/reisepass-vorlaeufig	A1	C2	data/stadt_koeln/html/simple_18.html	data/stadt_koeln/html/complex_18.html						Vorläufiger Reise-Pass - Stadt Köln	Reisepass - Vorläufig - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/bewohner-park-ausweis	https://www.stadt-koeln.de/service/produkte/bewohnerparkausweis	A1	C2	data/stadt_koeln/html/simple_19.html	data/stadt_koeln/html/complex_19.html						Bewohner-Park-Ausweis - Stadt Köln	Bewohnerparkausweis - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/ersatz-fuer-die-zulassungs-bescheinigung-teil-1	https://www.stadt-koeln.de/service/produkt/zulassungsbescheinigung-teil-i-ersatz-1	A1	C2	data/stadt_koeln/html/simple_20.html	data/stadt_koeln/html/complex_20.html						Ersatz für die Zulassungs-Bescheinigung Teil 1 - Stadt Köln	Zulassungsbescheinigung Teil I - Ersatz - Stadt Köln	written permit required	2022-08-23
stadt_koeln	https://www.stadt-koeln.de/leben-in-koeln/soziales/fahrzeug-koeln-ummelden	https://www.stadt-koeln.de/service/produkt/umschreibung-eines-fahrzeuges-von-ausserhalb-nach-koeln	A1	C2	data/stadt_koeln/html/simple_21.html	data/stadt_koeln/html/complex_21.html						Fahrzeug in Köln ummelden - Stadt Köln	Umschreibung eines Fahrzeugs mit Ausnahme ausländischer Fahrzeuge - Stadt Köln	written permit required	2022-08-23
